t_sec,x_paper,y_paper
707.000,-0.0023,0.8008
707.167,-0.0039,0.8007
707.333,-0.0037,0.7992
707.500,-0.0021,0.7992
707.667,-0.0037,0.7992
707.833,-0.0037,0.7992
708.000,-0.0037,0.7992
708.167,-0.0039,0.8007
708.333,-0.0037,0.7992
708.500,-0.0039,0.8007
708.667,-0.0039,0.8007
708.833,-0.0039,0.8007
709.000,-0.0021,0.7992
709.167,-0.0037,0.7992
709.333,-0.0037,0.7992
709.500,-0.0037,0.7992
709.667,-0.0037,0.7992
709.833,-0.0037,0.7992
710.000,-0.0037,0.7992
710.167,-0.0039,0.8007
710.333,-0.0039,0.8007
710.500,-0.0037,0.7992
710.667,-0.0037,0.7992
710.833,-0.0039,0.8007
711.000,-0.0039,0.8007
711.167,-0.0039,0.8007
711.333,-0.0039,0.8007
711.500,-0.0023,0.8008
711.667,-0.0008,0.8024
712.000,0.0103,0.8045
712.167,0.0178,0.8111
712.333,0.0255,0.8145
712.500,0.0335,0.8149
713.000,0.0550,0.8284
713.167,0.0690,0.8337
713.333,0.0769,0.8356
713.667,0.0924,0.8441
713.833,0.1034,0.8478
714.000,0.1144,0.8514
714.167,0.1188,0.8563
714.333,0.1268,0.8567
714.500,0.1392,0.8635
714.667,0.1454,0.8669
714.833,0.1548,0.8705
715.000,0.1611,0.8723
715.167,0.1688,0.8774
715.333,0.1784,0.8794
715.833,0.2033,0.8915
716.000,0.2096,0.8934
716.167,0.2190,0.8985
716.333,0.2269,0.9005
716.500,0.2330,0.9055
716.667,0.2410,0.9074
716.833,0.2472,0.9109
717.000,0.2550,0.9144
717.167,0.2627,0.9195
717.333,0.2724,0.9199
717.667,0.2802,0.9250
717.833,0.2802,0.9250
718.000,0.2802,0.9250
718.167,0.2817,0.9266
718.333,0.2834,0.9251
718.500,0.2880,0.9285
718.667,0.2917,0.9223
718.833,0.2934,0.9208
719.000,0.2939,0.9145
719.167,0.2939,0.9145
719.333,0.2941,0.9113
719.500,0.2913,0.9049
719.667,0.2916,0.9017
719.833,0.2917,0.9001
720.000,0.2887,0.8968
720.167,0.2755,0.8994
720.333,0.2310,0.9324
720.500,0.2090,0.9457
720.667,0.2071,0.9488
720.833,0.2087,0.9488
721.000,0.2089,0.9473
721.167,0.2102,0.9505
721.333,0.2132,0.9538
721.500,0.2098,0.9568
721.667,0.1612,0.9770
722.167,0.0917,0.9962
722.333,0.0836,0.9958
726.000,0.0801,0.9989
726.833,0.0759,1.0114
727.000,0.0753,1.0194
727.167,0.0719,1.0208
727.333,0.0717,1.0240
727.500,0.0734,1.0225
727.667,0.0683,1.0254
727.833,0.0682,1.0270
728.000,0.0550,1.0296
728.167,0.0519,1.0279
728.333,0.0519,1.0279
728.500,0.0519,1.0279
728.667,0.0519,1.0279
728.833,0.0519,1.0279
729.000,0.0519,1.0279
729.167,0.0519,1.0279
729.333,0.0519,1.0279
729.500,0.0519,1.0279
729.667,0.0534,1.0296
729.833,0.0518,1.0295
730.000,0.0552,1.0265
730.167,0.0571,1.0233
730.333,0.0467,1.0117
730.500,0.0437,1.0084
730.667,0.0437,1.0084
730.833,0.0437,1.0084
731.000,0.0437,1.0084
731.167,0.0437,1.0084
731.333,0.0437,1.0084
731.500,0.0437,1.0084
731.667,0.0437,1.0084
731.833,0.0437,1.0084
732.000,0.0437,1.0084
732.167,0.0422,1.0067
732.333,0.0437,1.0084
732.500,0.0437,1.0084
732.667,0.0437,1.0084
732.833,0.0437,1.0084
733.000,0.0437,1.0084
733.167,0.0437,1.0084
733.333,0.0437,1.0084
733.500,0.0437,1.0084
733.667,0.0437,1.0084
733.833,0.0437,1.0084
734.000,0.0453,1.0085
734.167,0.0437,1.0084
734.333,0.0437,1.0084
734.500,0.0437,1.0084
734.667,0.0437,1.0084
734.833,0.0437,1.0084
735.000,0.0437,1.0084
735.167,0.0437,1.0084
735.333,0.0437,1.0084
735.500,0.0437,1.0084
735.667,0.0437,1.0084
735.833,0.0437,1.0084
736.000,0.0437,1.0084
736.167,0.0437,1.0084
736.333,0.0437,1.0084
736.500,0.0437,1.0084
736.667,0.0453,1.0085
736.833,0.0437,1.0084
737.000,0.0437,1.0084
737.167,0.0437,1.0084
737.333,0.0437,1.0084
737.500,0.0437,1.0084
737.667,0.0437,1.0084
737.833,0.0437,1.0084
738.000,0.0453,1.0085
738.167,0.0437,1.0084
738.333,0.0437,1.0084
738.500,0.0422,1.0067
738.667,0.0437,1.0084
738.833,0.0453,1.0085
739.000,0.0437,1.0084
739.167,0.0437,1.0084
739.333,0.0437,1.0084
739.500,0.0437,1.0084
739.667,0.0437,1.0084
739.833,0.0437,1.0084
740.000,0.0437,1.0084
740.167,0.0437,1.0084
740.333,0.0437,1.0084
740.500,0.0422,1.0067
740.667,0.0437,1.0084
740.833,0.0437,1.0084
741.000,0.0437,1.0084
741.167,0.0437,1.0084
741.333,0.0437,1.0084
741.500,0.0437,1.0084
741.667,0.0437,1.0084
741.833,0.0437,1.0084
742.000,0.0437,1.0084
742.167,0.0437,1.0084
742.333,0.0437,1.0084
742.500,0.0437,1.0084
742.667,0.0437,1.0084
742.833,0.0437,1.0084
743.000,0.0437,1.0084
743.167,0.0437,1.0084
743.333,0.0437,1.0084
743.500,0.0437,1.0084
743.667,0.0437,1.0084
743.833,0.0453,1.0085
744.000,0.0453,1.0085
744.167,0.0453,1.0085
744.333,0.0453,1.0085
744.500,0.0453,1.0085
744.667,0.0437,1.0084
744.833,0.0437,1.0084
745.000,0.0437,1.0084
745.167,0.0437,1.0084
745.333,0.0437,1.0084
745.500,0.0437,1.0084
745.667,0.0437,1.0084
745.833,0.0437,1.0084
746.000,0.0437,1.0084
746.167,0.0421,1.0083
746.333,0.0437,1.0084
746.500,0.0437,1.0084
746.667,0.0437,1.0084
746.833,0.0437,1.0084
747.000,0.0437,1.0084
747.167,0.0437,1.0084
747.333,0.0437,1.0084
747.500,0.0437,1.0084
747.667,0.0437,1.0084
747.833,0.0437,1.0084
748.000,0.0437,1.0084
748.167,0.0437,1.0084
748.333,0.0437,1.0084
748.500,0.0437,1.0084
748.667,0.0437,1.0084
748.833,0.0437,1.0084
749.000,0.0437,1.0084
749.167,0.0437,1.0084
749.333,0.0437,1.0084
749.500,0.0437,1.0084
749.667,0.0452,1.0101
750.000,0.0401,1.0130
750.167,0.0384,1.0145
750.333,0.0348,1.0192
750.500,0.0348,1.0192
750.667,0.0298,1.0205
750.833,0.0280,1.0221
751.000,0.0213,1.0249
751.167,0.0180,1.0264
751.333,0.0164,1.0263
751.500,0.0115,1.0261
751.667,0.0085,1.0228
751.833,0.0051,1.0258
752.000,0.0020,1.0241
752.167,0.0018,1.0257
752.500,-0.0057,1.0190
752.667,-0.0106,1.0187
752.833,-0.0106,1.0187
753.000,-0.0106,1.0187
753.167,-0.0106,1.0187
753.333,-0.0106,1.0187
753.500,-0.0106,1.0187
753.667,-0.0106,1.0187
753.833,-0.0106,1.0187
754.000,-0.0106,1.0187
754.500,-0.0106,1.0187
754.667,-0.0073,1.0189
754.833,-0.0044,1.0222
755.000,-0.0011,1.0223
755.167,0.0005,1.0224
755.667,0.0102,1.0228
755.833,0.0133,1.0246
756.000,0.0182,1.0232
756.167,0.0215,1.0234
756.333,0.0264,1.0220
756.500,0.0248,1.0219
756.667,0.0299,1.0189
756.833,0.0300,1.0174
757.000,0.0369,1.0129
757.167,0.0402,1.0114
757.333,0.0390,1.0066
757.500,0.0298,0.9998
757.667,0.0269,0.9965
757.833,0.0284,0.9982
758.000,0.0284,0.9982
758.167,0.0284,0.9982
758.333,0.0284,0.9982
758.500,0.0284,0.9982
758.667,0.0284,0.9982
758.833,0.0284,0.9982
759.000,0.0284,0.9982
759.167,0.0298,0.9998
759.333,0.0284,0.9982
759.500,0.0284,0.9982
759.667,0.0284,0.9982
759.833,0.0269,0.9965
760.000,0.0269,0.9965
760.167,0.0284,0.9982
760.333,0.0284,0.9982
760.500,0.0269,0.9965
760.667,0.0269,0.9965
760.833,0.0269,0.9965
761.000,0.0269,0.9965
761.167,0.0284,0.9982
761.333,0.0298,0.9998
761.500,0.0298,0.9998
761.667,0.0284,0.9982
761.833,0.0284,0.9982
762.000,0.0284,0.9982
762.167,0.0269,0.9965
762.333,0.0269,0.9965
762.500,0.0284,0.9982
762.667,0.0284,0.9982
762.833,0.0298,0.9998
763.000,0.0284,0.9982
763.167,0.0284,0.9982
763.333,0.0284,0.9982
763.500,0.0284,0.9982
763.667,0.0284,0.9982
763.833,0.0284,0.9982
764.000,0.0284,0.9982
764.167,0.0269,0.9965
764.333,0.0269,0.9965
764.500,0.0269,0.9965
764.667,0.0284,0.9982
764.833,0.0269,0.9965
765.000,0.0298,0.9998
765.167,0.0284,0.9982
765.333,0.0284,0.9982
765.500,0.0284,0.9982
765.667,0.0284,0.9982
765.833,0.0284,0.9982
766.000,0.0284,0.9982
766.167,0.0269,0.9965
766.333,0.0284,0.9982
766.500,0.0284,0.9982
766.667,0.0284,0.9982
766.833,0.0284,0.9982
767.000,0.0284,0.9982
767.167,0.0269,0.9965
767.333,0.0300,0.9982
767.500,0.0300,0.9982
767.667,0.0284,0.9982
767.833,0.0284,0.9982
768.000,0.0284,0.9982
768.167,0.0269,0.9965
768.333,0.0284,0.9982
768.500,0.0269,0.9965
768.667,0.0269,0.9965
768.833,0.0284,0.9982
769.000,0.0284,0.9982
769.167,0.0269,0.9965
769.333,0.0284,0.9982
769.500,0.0269,0.9965
769.667,0.0284,0.9982
769.833,0.0284,0.9982
770.000,0.0284,0.9982
770.167,0.0284,0.9982
770.333,0.0284,0.9982
770.500,0.0284,0.9982
770.667,0.0284,0.9982
770.833,0.0284,0.9982
771.000,0.0284,0.9982
771.167,0.0284,0.9982
771.333,0.0284,0.9982
771.500,0.0284,0.9982
771.667,0.0284,0.9982
771.833,0.0284,0.9982
772.000,0.0284,0.9982
772.167,0.0284,0.9982
772.333,0.0284,0.9982
772.500,0.0284,0.9982
772.667,0.0315,0.9999
772.833,0.0315,0.9999
773.000,0.0344,1.0032
773.167,0.0406,1.0067
773.333,0.0482,1.0134
773.500,0.0560,1.0169
773.667,0.0623,1.0188
773.833,0.0713,1.0288
774.000,0.0806,1.0340
774.167,0.0932,1.0393
774.333,0.0991,1.0460
774.500,0.1053,1.0495
774.667,0.1146,1.0563
774.833,0.1209,1.0582
775.000,0.1301,1.0650
775.167,0.1364,1.0685
775.333,0.1455,1.0769
775.500,0.1549,1.0821
775.667,0.1643,1.0858
775.833,0.1705,1.0908
776.000,0.1798,1.0961
776.167,0.1859,1.1028
776.333,0.1937,1.1063
776.500,0.1984,1.1098
776.667,0.2075,1.1182
776.833,0.2157,1.1186
777.000,0.2264,1.1271
777.167,0.2326,1.1322
777.333,0.2389,1.1357
777.500,0.2451,1.1393
777.667,0.2543,1.1477
777.833,0.2638,1.1530
778.000,0.2717,1.1566
778.167,0.2714,1.1598
778.333,0.2809,1.1651
778.500,0.2808,1.1667
778.667,0.2808,1.1667
778.833,0.2808,1.1667
779.000,0.2838,1.1701
779.167,0.2852,1.1734
779.333,0.2851,1.1750
779.500,0.2847,1.1798
779.667,0.2830,1.1813
779.833,0.2780,1.1827
780.000,0.2733,1.1793
780.167,0.2542,1.1493
780.333,0.2423,1.1118
780.500,0.2281,1.0598
780.667,0.2142,1.0064
780.833,0.2064,0.9805
781.000,0.1946,0.9213
781.167,0.1858,0.8876
781.333,0.1803,0.8542
781.500,0.1717,0.7972
781.667,0.1678,0.7641
781.833,0.1671,0.7312
782.000,0.1635,0.6952
782.167,0.1596,0.6623
782.333,0.1575,0.6265
782.500,0.1572,0.5693
782.667,0.1565,0.5368
783.000,0.1586,0.4693
783.167,0.1605,0.4449
783.333,0.1598,0.4128
783.667,0.1575,0.3200
783.833,0.1535,0.2910
784.000,0.1488,0.2501
784.167,0.1468,0.2154
784.333,0.1372,0.1581
784.500,0.1322,0.1220
784.833,0.1317,0.0892
785.000,0.1314,0.0922
785.167,0.1343,0.0952
785.333,0.1344,0.0938
785.500,0.1383,0.0850
785.667,0.1231,0.0399
786.333,0.0889,-0.0382
786.667,0.0585,-0.0849
796.500,-0.0071,-0.0812
796.833,-0.0055,-0.0812
797.000,-0.0056,-0.0797
797.167,-0.0071,-0.0812
797.333,-0.0100,-0.0828
797.500,-0.0103,-0.0799
797.667,0.0139,-0.0717
797.833,0.0335,-0.0460
798.000,0.0529,-0.0174
798.167,0.0570,-0.0113
798.333,0.0671,-0.0006
798.500,0.0759,0.0249
798.667,0.0883,0.0639
799.333,0.1155,0.1737
799.500,0.1203,0.2114
799.667,0.1256,0.2447
799.833,0.1290,0.2811
800.000,0.1321,0.3220
800.333,0.1334,0.4057
800.500,0.1335,0.4439
800.667,0.1325,0.4576
801.000,0.1390,0.4548
801.167,0.1418,0.4595
801.333,0.1316,0.4882
801.500,0.1208,0.5246
801.667,0.1167,0.5368
801.833,0.1167,0.5368
802.000,0.1214,0.5370
802.167,0.1244,0.5402
802.333,0.1290,0.5419
802.500,0.1338,0.5421
802.667,0.1212,0.5601
802.833,0.1077,0.5688
803.000,0.1076,0.5703
803.167,0.1076,0.5703
803.333,0.1076,0.5703
803.500,0.1076,0.5703
803.667,0.1076,0.5703
803.833,0.1076,0.5703
804.000,0.1076,0.5703
804.500,0.1062,0.5687
804.833,0.1076,0.5703
805.000,0.1062,0.5687
805.167,0.1062,0.5687
805.333,0.1076,0.5703
805.500,0.1076,0.5703
805.667,0.1076,0.5703
805.833,0.1076,0.5703
806.000,0.1076,0.5703
806.167,0.1076,0.5703
806.333,0.1076,0.5703
806.500,0.1076,0.5703
806.667,0.1076,0.5703
806.833,0.1077,0.5688
807.000,0.0961,0.5745
807.167,0.0874,0.5834
807.500,0.0721,0.5952
807.667,0.0621,0.6010
807.833,0.0518,0.6098
808.000,0.0449,0.6157
808.167,0.0381,0.6216
808.333,0.0328,0.6276
808.500,0.0229,0.6319
808.667,0.0173,0.6409
808.833,0.0107,0.6438
809.000,0.0104,0.6469
809.167,0.0086,0.6499
809.333,0.0070,0.6498
809.500,0.0049,0.6560
809.667,0.0111,0.6578
809.833,0.0097,0.6561
810.000,0.0108,0.6624
810.667,0.0050,0.6746
810.833,0.0032,0.6761
811.000,-0.0033,0.6774
811.167,-0.0066,0.6788
811.333,-0.0132,0.6816
811.500,-0.0262,0.6842
811.667,-0.0374,0.6837
812.167,-0.0536,0.6862
812.333,-0.0536,0.6862
812.833,-0.0536,0.6862
813.000,-0.0536,0.6862
813.167,-0.0536,0.6862
813.333,-0.0536,0.6862
813.667,-0.0534,0.6846
813.833,-0.0533,0.6831
814.000,-0.0533,0.6831
814.167,-0.0533,0.6831
814.333,-0.0533,0.6831
814.500,-0.0533,0.6831
815.333,-0.0542,0.6753
815.500,-0.0541,0.6737
815.833,-0.0541,0.6737
816.000,-0.0554,0.6705
816.333,-0.0572,0.6534
816.667,-0.0585,0.6502
816.833,-0.0594,0.6424
817.000,-0.0618,0.6331
817.167,-0.0642,0.6237
817.333,-0.0683,0.6158
817.500,-0.0776,0.6123
817.667,-0.0773,0.6092
817.833,-0.0768,0.6030
818.000,-0.0780,0.5984
818.167,-0.0809,0.5952
818.833,-0.0992,0.6052
819.000,-0.0998,0.6114
820.000,-0.0985,0.6517
820.167,-0.0969,0.6518
820.500,-0.0941,0.6565
820.667,-0.0941,0.6565
820.833,-0.0925,0.6566
821.000,-0.0864,0.6600
821.167,-0.0863,0.6584
821.333,-0.0847,0.6585
821.500,-0.0817,0.6601
821.667,-0.0782,0.6572
821.833,-0.0753,0.6604
822.000,-0.0705,0.6606
822.167,-0.0658,0.6608
822.333,-0.0643,0.6624
822.667,-0.0565,0.6643
822.833,-0.0520,0.6676
823.000,-0.0427,0.6711
823.167,-0.0411,0.6711
823.500,-0.0398,0.6743
823.833,-0.0374,0.6837
824.000,-0.0359,0.6853
824.167,-0.0359,0.6853
824.333,-0.0359,0.6853
824.500,-0.0359,0.6853
824.667,-0.0359,0.6853
824.833,-0.0359,0.6853
825.000,-0.0359,0.6853
825.167,-0.0371,0.6806
825.333,-0.0368,0.6775
825.500,-0.0398,0.6743
825.667,-0.0414,0.6742
825.833,-0.0427,0.6711
826.000,-0.0439,0.6664
826.167,-0.0501,0.6646
826.333,-0.0484,0.6631
826.500,-0.0514,0.6614
827.000,-0.0593,0.6595
827.167,-0.0655,0.6577
827.500,-0.0749,0.6558
827.667,-0.0769,0.6603
827.833,-0.0784,0.6587
828.167,-0.0864,0.6600
828.333,-0.0880,0.6599
828.500,-0.0880,0.6599
828.667,-0.0880,0.6599
828.833,-0.0882,0.6614
829.000,-0.0912,0.6598
829.167,-0.0898,0.6614
829.333,-0.0951,0.6674
829.500,-0.0968,0.6688
831.833,-0.0853,0.7020
832.000,-0.0490,0.6895
832.167,-0.0258,0.6795
832.333,0.0040,0.6668
832.500,0.0436,0.6513
832.667,0.0799,0.6373
833.000,0.1378,0.6133
833.167,0.1608,0.6050
833.333,0.1838,0.5966
833.500,0.2035,0.5897
833.667,0.2117,0.5869
833.833,0.2118,0.5854
834.000,0.2133,0.5870
834.167,0.2133,0.5870
834.333,0.2133,0.5870
834.500,0.2314,0.5800
834.833,0.2624,0.5719
835.167,0.2853,0.5651
835.333,0.2949,0.5655
835.667,0.3129,0.5601
835.833,0.3209,0.5588
836.000,0.3308,0.5546
836.167,0.3389,0.5534
836.333,0.3536,0.5493
836.500,0.3585,0.5480
836.833,0.3829,0.5428
837.000,0.3845,0.5429
837.333,0.3939,0.5448
837.500,0.3953,0.5479
838.167,0.3937,0.5479
838.500,0.3953,0.5479
838.667,0.3953,0.5479
838.833,0.3953,0.5479
839.000,0.3970,0.5465
839.167,0.3939,0.5448
839.333,0.3969,0.5480
839.500,0.3969,0.5480
839.667,0.3969,0.5480
839.833,0.3970,0.5465
840.000,0.3972,0.5434
840.167,0.3928,0.5386
840.333,0.3945,0.5371
840.500,0.3949,0.5309
840.833,0.3935,0.5278
841.000,0.3954,0.5233
841.167,0.3956,0.5202
841.333,0.3974,0.5172
841.500,0.3992,0.5142
841.667,0.4007,0.5158
842.000,0.4062,0.5052
842.167,0.4064,0.5037
842.333,0.4095,0.5038
842.500,0.4128,0.5024
842.667,0.4129,0.5009
842.833,0.4161,0.5010
843.000,0.4211,0.4981
843.167,0.4229,0.4951
843.333,0.4275,0.4984
843.833,0.4335,0.5279
844.167,0.4334,0.5525
844.333,0.4331,0.5572
844.500,0.4331,0.5572
844.667,0.4331,0.5572
844.833,0.4323,0.5695
845.000,0.4336,0.5742
845.167,0.4348,0.5804
845.333,0.4323,0.5927
845.500,0.4330,0.6067
845.667,0.4311,0.6113
845.833,0.4323,0.6175
846.000,0.4329,0.6315
846.500,0.4328,0.6331
846.667,0.4328,0.6331
846.833,0.4328,0.6331
847.000,0.4343,0.6347
847.167,0.4342,0.6362
847.333,0.4388,0.6395
847.500,0.4418,0.6428
847.667,0.4450,0.6429
847.833,0.4480,0.6461
848.000,0.4513,0.6447
848.167,0.4545,0.6464
848.333,0.4577,0.6465
848.500,0.4592,0.6482
848.833,0.4668,0.6547
849.000,0.4666,0.6578
849.167,0.4664,0.6609
849.333,0.4460,0.6772
849.500,0.3982,0.6940
849.833,0.3107,0.7247
850.000,0.2843,0.7330
850.167,0.2595,0.7429
850.333,0.2296,0.7557
850.500,0.1999,0.7654
850.667,0.1786,0.7708
850.833,0.1654,0.7750
851.333,0.1422,0.7834
851.500,0.1387,0.7864
851.667,0.1205,0.7935
851.833,0.1121,0.7978
852.000,0.1040,0.7990
852.167,0.0956,0.8034
852.333,0.0839,0.8092
852.500,0.0741,0.8103
852.667,0.0657,0.8147
852.833,0.0608,0.8161
853.000,0.0460,0.8201
853.167,0.0408,0.8246
853.333,0.0392,0.8246
853.500,0.0393,0.8230
853.667,0.0392,0.8246
853.833,0.0392,0.8246
854.000,0.0409,0.8231
854.167,0.0342,0.8259
854.333,0.0330,0.8212
854.500,0.0269,0.8177
854.667,0.0257,0.8130
854.833,0.0273,0.8131
855.000,0.0246,0.8067
855.333,0.0185,0.8017
855.500,0.0185,0.8017
855.833,0.0075,0.7996
856.000,0.0043,0.7995
856.167,0.0045,0.7964
856.500,-0.0052,0.7975
856.667,-0.0116,0.7973
856.833,-0.0151,0.8003
857.000,-0.0167,0.8002
857.167,-0.0216,0.8016
857.333,-0.0235,0.8046
857.500,-0.0268,0.8060
857.667,-0.0208,0.8110
857.833,-0.0198,0.8189
858.000,-0.0173,0.8269
858.500,-0.0099,0.8350
858.667,-0.0026,0.8432
858.833,0.0033,0.8498
859.000,0.0137,0.8613
859.167,0.0209,0.8710
859.333,0.0255,0.8744
859.500,0.0314,0.8809
859.667,0.0389,0.8876
859.833,0.0432,0.8941
860.000,0.0506,0.9023
860.167,0.0549,0.9088
860.333,0.0562,0.9136
860.500,0.0610,0.9139
860.667,0.0610,0.9139
860.833,0.0609,0.9154
861.000,0.0609,0.9154
861.167,0.0608,0.9170
861.333,0.0622,0.9187
861.500,0.0621,0.9202
861.667,0.0664,0.9268
861.833,0.0630,0.9298
862.000,0.0626,0.9345
862.333,0.0590,0.9391
862.500,0.0589,0.9407
862.667,0.0554,0.9437
862.833,0.0553,0.9453
863.167,0.0576,0.9565
863.500,0.0573,0.9597
863.667,0.0999,0.9536
863.833,0.1330,0.9439
864.167,0.2128,0.9157
864.333,0.2593,0.9003
864.500,0.2873,0.8936
864.667,0.3060,0.8817
864.833,0.3309,0.8717
865.000,0.3441,0.8692
865.167,0.3559,0.8618
865.333,0.3710,0.8545
865.500,0.3843,0.8488
865.667,0.3844,0.8472
865.833,0.3844,0.8472
866.000,0.4044,0.8402
866.167,0.4110,0.8373
866.333,0.4244,0.8315
866.500,0.4326,0.8287
866.667,0.4394,0.8243
866.833,0.4493,0.8216
867.000,0.4544,0.8186
867.167,0.4625,0.8174
867.333,0.4693,0.8130
867.500,0.4760,0.8101
867.667,0.4860,0.8058
867.833,0.4927,0.8014
868.000,0.4960,0.7999
868.167,0.4994,0.7985
868.333,0.5045,0.7940
868.500,0.5048,0.7893
868.667,0.5048,0.7893
868.833,0.5048,0.7893
869.000,0.5048,0.7893
869.167,0.5048,0.7893
869.333,0.5033,0.7876
869.500,0.5019,0.7844
869.667,0.5004,0.7828
869.833,0.5005,0.7812
870.000,0.5007,0.7781
870.167,0.5010,0.7734
870.333,0.5012,0.7703
870.500,0.5173,0.7709
870.667,0.5397,0.7750
870.833,0.5522,0.7818
871.000,0.5698,0.7857
871.167,0.5872,0.7928
871.333,0.5967,0.7963
871.667,0.6157,0.8034
871.833,0.6220,0.8068
872.000,0.6284,0.8087
872.167,0.6362,0.8137
872.333,0.6507,0.8159
872.500,0.6569,0.8209
872.667,0.6634,0.8212
872.833,0.6697,0.8246
873.000,0.6761,0.8249
873.167,0.6888,0.8302
873.333,0.6888,0.8302
873.500,0.6889,0.8286
873.667,0.6889,0.8286
873.833,0.6889,0.8286
874.000,0.6922,0.8287
874.333,0.7002,0.8307
874.500,0.6988,0.8259
874.667,0.7004,0.8275
874.833,0.7040,0.8213
875.000,0.7060,0.8151
875.167,0.7076,0.8152
875.333,0.7126,0.8122
875.500,0.7126,0.8122
875.667,0.7194,0.8078
876.000,0.7227,0.8064
876.167,0.7292,0.8066
876.333,0.7325,0.8052
876.500,0.7342,0.8037
876.667,0.7390,0.8055
876.833,0.7422,0.8056
877.000,0.7469,0.8090
877.167,0.7486,0.8090
877.333,0.7518,0.8092
877.500,0.7534,0.8092
877.667,0.7581,0.8126
877.833,0.7627,0.8175
878.000,0.7675,0.8193
878.167,0.7722,0.8227
878.333,0.7722,0.8227
878.500,0.7706,0.8226
878.667,0.7736,0.8274
878.833,0.7666,0.8366
879.000,0.7151,0.8550
879.167,0.6820,0.8647
879.333,0.6306,0.8815
879.500,0.6009,0.8881
879.667,0.5678,0.8978
879.833,0.5361,0.9091
880.000,0.4960,0.9264
880.167,0.4513,0.9388
880.333,0.4197,0.9501
880.500,0.3929,0.9617
880.667,0.3777,0.9690
880.833,0.3527,0.9790
881.000,0.3258,0.9906
881.167,0.3160,0.9918
881.333,0.2989,1.0038
881.500,0.2821,1.0110
881.667,0.2737,1.0154
881.833,0.2668,1.0199
882.000,0.2568,1.0242
882.167,0.2516,1.0288
882.333,0.2381,1.0346
882.500,0.2299,1.0358
882.667,0.2247,1.0404
882.833,0.2096,1.0461
883.000,0.2027,1.0522
883.167,0.1957,1.0583
883.333,0.1889,1.0628
883.500,0.1890,1.0612
883.667,0.1820,1.0673
883.833,0.1820,1.0673
884.000,0.1833,1.0722
884.333,0.1845,1.0770
884.500,0.1830,1.0754
884.667,0.1830,1.0754
884.833,0.1845,1.0770
885.000,0.1830,1.0754
885.167,0.1830,1.0754
885.333,0.1847,1.0754
885.500,0.1847,1.0754
885.667,0.1829,1.0770
885.833,0.1845,1.0770
886.000,0.1830,1.0754
886.167,0.1845,1.0770
886.333,0.1845,1.0770
886.500,0.1830,1.0754
886.667,0.1830,1.0754
886.833,0.1830,1.0754
887.000,0.1847,1.0754
887.167,0.1830,1.0754
887.333,0.1845,1.0770
887.500,0.1845,1.0770
887.667,0.1829,1.0770
887.833,0.1829,1.0770
888.000,0.1829,1.0770
888.167,0.1845,1.0770
888.333,0.1845,1.0770
888.500,0.1829,1.0770
888.667,0.1829,1.0770
888.833,0.1829,1.0770
889.000,0.1847,1.0754
889.167,0.1847,1.0754
889.333,0.1829,1.0770
889.500,0.1829,1.0770
889.667,0.1829,1.0770
889.833,0.1829,1.0770
890.000,0.1829,1.0770
890.167,0.1845,1.0770
890.333,0.1845,1.0770
890.500,0.1829,1.0770
890.667,0.1829,1.0770
890.833,0.1829,1.0770
891.000,0.1829,1.0770
891.167,0.1845,1.0770
891.333,0.1845,1.0770
891.500,0.1845,1.0770
891.667,0.1829,1.0770
891.833,0.1830,1.0754
892.000,0.1830,1.0754
892.167,0.1845,1.0770
892.333,0.1845,1.0770
892.500,0.1829,1.0770
892.667,0.1829,1.0770
892.833,0.1829,1.0770
893.000,0.1829,1.0770
893.167,0.1829,1.0770
893.333,0.1829,1.0770
893.500,0.1845,1.0770
893.667,0.1829,1.0770
893.833,0.1845,1.0770
894.000,0.1845,1.0770
894.167,0.1829,1.0770
894.333,0.1829,1.0770
894.500,0.1830,1.0754
894.667,0.1830,1.0754
894.833,0.1830,1.0754
895.000,0.1829,1.0770
895.167,0.1829,1.0770
895.333,0.1830,1.0754
895.500,0.1830,1.0754
895.667,0.1847,1.0754
895.833,0.1845,1.0770
896.000,0.1845,1.0770
896.167,0.1845,1.0770
896.333,0.1845,1.0770
896.500,0.1847,1.0754
896.667,0.1847,1.0754
896.833,0.1830,1.0754
897.000,0.1829,1.0770
897.167,0.1829,1.0770
897.333,0.1845,1.0770
897.500,0.1845,1.0770
897.667,0.1845,1.0770
897.833,0.1847,1.0754
898.000,0.1845,1.0770
898.167,0.1845,1.0770
898.333,0.1845,1.0770
898.500,0.1845,1.0770
898.667,0.1845,1.0770
898.833,0.1845,1.0770
899.000,0.1845,1.0770
899.167,0.1845,1.0770
899.333,0.1847,1.0754
899.500,0.1847,1.0754
900.167,0.1845,1.0770
900.333,0.1845,1.0770
900.500,0.1829,1.0770
900.667,0.1829,1.0770
900.833,0.1829,1.0770
901.000,0.1845,1.0770
901.167,0.1845,1.0770
901.333,0.1829,1.0770
901.500,0.1829,1.0770
901.667,0.1829,1.0770
901.833,0.1829,1.0770
902.000,0.1845,1.0770
902.167,0.1845,1.0770
902.333,0.1845,1.0770
902.500,0.1830,1.0754
902.667,0.1830,1.0754
902.833,0.1845,1.0770
903.000,0.1829,1.0770
903.167,0.1830,1.0754
903.333,0.1845,1.0770
903.500,0.1845,1.0770
903.667,0.1847,1.0754
903.833,0.1847,1.0754
904.000,0.1847,1.0754
